id,target
malawi-cyclone_00000157_X_destroyed,0
malawi-cyclone_00000157_X_major_damage,0
malawi-cyclone_00000157_X_minor_damage,0
malawi-cyclone_00000157_X_no_damage,0
malawi-cyclone_00000158_X_destroyed,0
malawi-cyclone_00000158_X_major_damage,0
malawi-cyclone_00000158_X_minor_damage,0
malawi-cyclone_00000158_X_no_damage,0
malawi-cyclone_00000159_X_destroyed,0
malawi-cyclone_00000159_X_major_damage,0
malawi-cyclone_00000159_X_minor_damage,0
malawi-cyclone_00000159_X_no_damage,0
malawi-cyclone_00000160_X_destroyed,0
malawi-cyclone_00000160_X_major_damage,0
malawi-cyclone_00000160_X_minor_damage,0
malawi-cyclone_00000160_X_no_damage,0
malawi-cyclone_00000161_X_destroyed,0
malawi-cyclone_00000161_X_major_damage,0
malawi-cyclone_00000161_X_minor_damage,0
malawi-cyclone_00000161_X_no_damage,0
malawi-cyclone_00000162_X_destroyed,0
malawi-cyclone_00000162_X_major_damage,0
malawi-cyclone_00000162_X_minor_damage,0
malawi-cyclone_00000162_X_no_damage,0
malawi-cyclone_00000163_X_destroyed,0
malawi-cyclone_00000163_X_major_damage,0
malawi-cyclone_00000163_X_minor_damage,0
malawi-cyclone_00000163_X_no_damage,0
malawi-cyclone_00000164_X_destroyed,0
malawi-cyclone_00000164_X_major_damage,0
malawi-cyclone_00000164_X_minor_damage,0
malawi-cyclone_00000164_X_no_damage,0
malawi-cyclone_00000165_X_destroyed,0
malawi-cyclone_00000165_X_major_damage,0
malawi-cyclone_00000165_X_minor_damage,0
malawi-cyclone_00000165_X_no_damage,0
malawi-cyclone_00000166_X_destroyed,0
malawi-cyclone_00000166_X_major_damage,0
malawi-cyclone_00000166_X_minor_damage,0
malawi-cyclone_00000166_X_no_damage,0
malawi-cyclone_00000167_X_destroyed,0
malawi-cyclone_00000167_X_major_damage,0
malawi-cyclone_00000167_X_minor_damage,0
malawi-cyclone_00000167_X_no_damage,0
malawi-cyclone_00000168_X_destroyed,0
malawi-cyclone_00000168_X_major_damage,0
malawi-cyclone_00000168_X_minor_damage,0
malawi-cyclone_00000168_X_no_damage,0
malawi-cyclone_00000169_X_destroyed,0
malawi-cyclone_00000169_X_major_damage,0
malawi-cyclone_00000169_X_minor_damage,0
malawi-cyclone_00000169_X_no_damage,0
malawi-cyclone_00000170_X_destroyed,0
malawi-cyclone_00000170_X_major_damage,0
malawi-cyclone_00000170_X_minor_damage,0
malawi-cyclone_00000170_X_no_damage,0
malawi-cyclone_00000171_X_destroyed,0
malawi-cyclone_00000171_X_major_damage,0
malawi-cyclone_00000171_X_minor_damage,0
malawi-cyclone_00000171_X_no_damage,0
malawi-cyclone_00000172_X_destroyed,0
malawi-cyclone_00000172_X_major_damage,0
malawi-cyclone_00000172_X_minor_damage,0
malawi-cyclone_00000172_X_no_damage,0
malawi-cyclone_00000173_X_destroyed,0
malawi-cyclone_00000173_X_major_damage,0
malawi-cyclone_00000173_X_minor_damage,0
malawi-cyclone_00000173_X_no_damage,0
malawi-cyclone_00000174_X_destroyed,0
malawi-cyclone_00000174_X_major_damage,0
malawi-cyclone_00000174_X_minor_damage,0
malawi-cyclone_00000174_X_no_damage,0
malawi-cyclone_00000175_X_destroyed,0
malawi-cyclone_00000175_X_major_damage,0
malawi-cyclone_00000175_X_minor_damage,0
malawi-cyclone_00000175_X_no_damage,0
malawi-cyclone_00000176_X_destroyed,0
malawi-cyclone_00000176_X_major_damage,0
malawi-cyclone_00000176_X_minor_damage,0
malawi-cyclone_00000176_X_no_damage,0
malawi-cyclone_00000177_X_destroyed,0
malawi-cyclone_00000177_X_major_damage,0
malawi-cyclone_00000177_X_minor_damage,0
malawi-cyclone_00000177_X_no_damage,0
malawi-cyclone_00000178_X_destroyed,0
malawi-cyclone_00000178_X_major_damage,0
malawi-cyclone_00000178_X_minor_damage,0
malawi-cyclone_00000178_X_no_damage,0
malawi-cyclone_00000179_X_destroyed,0
malawi-cyclone_00000179_X_major_damage,0
malawi-cyclone_00000179_X_minor_damage,0
malawi-cyclone_00000179_X_no_damage,0
malawi-cyclone_00000180_X_destroyed,0
malawi-cyclone_00000180_X_major_damage,0
malawi-cyclone_00000180_X_minor_damage,0
malawi-cyclone_00000180_X_no_damage,0
malawi-cyclone_00000181_X_destroyed,0
malawi-cyclone_00000181_X_major_damage,0
malawi-cyclone_00000181_X_minor_damage,0
malawi-cyclone_00000181_X_no_damage,0
malawi-cyclone_00000182_X_destroyed,0
malawi-cyclone_00000182_X_major_damage,0
malawi-cyclone_00000182_X_minor_damage,0
malawi-cyclone_00000182_X_no_damage,0
malawi-cyclone_00000183_X_destroyed,0
malawi-cyclone_00000183_X_major_damage,0
malawi-cyclone_00000183_X_minor_damage,0
malawi-cyclone_00000183_X_no_damage,0
malawi-cyclone_00000184_X_destroyed,0
malawi-cyclone_00000184_X_major_damage,0
malawi-cyclone_00000184_X_minor_damage,0
malawi-cyclone_00000184_X_no_damage,0
malawi-cyclone_00000185_X_destroyed,0
malawi-cyclone_00000185_X_major_damage,0
malawi-cyclone_00000185_X_minor_damage,0
malawi-cyclone_00000185_X_no_damage,0
malawi-cyclone_00000186_X_destroyed,0
malawi-cyclone_00000186_X_major_damage,0
malawi-cyclone_00000186_X_minor_damage,0
malawi-cyclone_00000186_X_no_damage,0
malawi-cyclone_00000187_X_destroyed,0
malawi-cyclone_00000187_X_major_damage,0
malawi-cyclone_00000187_X_minor_damage,0
malawi-cyclone_00000187_X_no_damage,0
malawi-cyclone_00000188_X_destroyed,0
malawi-cyclone_00000188_X_major_damage,0
malawi-cyclone_00000188_X_minor_damage,0
malawi-cyclone_00000188_X_no_damage,0
malawi-cyclone_00000189_X_destroyed,0
malawi-cyclone_00000189_X_major_damage,0
malawi-cyclone_00000189_X_minor_damage,0
malawi-cyclone_00000189_X_no_damage,0
malawi-cyclone_00000190_X_destroyed,0
malawi-cyclone_00000190_X_major_damage,0
malawi-cyclone_00000190_X_minor_damage,0
malawi-cyclone_00000190_X_no_damage,0
malawi-cyclone_00000191_X_destroyed,0
malawi-cyclone_00000191_X_major_damage,0
malawi-cyclone_00000191_X_minor_damage,0
malawi-cyclone_00000191_X_no_damage,0
malawi-cyclone_00000192_X_destroyed,0
malawi-cyclone_00000192_X_major_damage,0
malawi-cyclone_00000192_X_minor_damage,0
malawi-cyclone_00000192_X_no_damage,0
malawi-cyclone_00000193_X_destroyed,0
malawi-cyclone_00000193_X_major_damage,0
malawi-cyclone_00000193_X_minor_damage,0
malawi-cyclone_00000193_X_no_damage,0
malawi-cyclone_00000194_X_destroyed,0
malawi-cyclone_00000194_X_major_damage,0
malawi-cyclone_00000194_X_minor_damage,0
malawi-cyclone_00000194_X_no_damage,0
malawi-cyclone_00000195_X_destroyed,0
malawi-cyclone_00000195_X_major_damage,0
malawi-cyclone_00000195_X_minor_damage,0
malawi-cyclone_00000195_X_no_damage,0
malawi-cyclone_00000196_X_destroyed,0
malawi-cyclone_00000196_X_major_damage,0
malawi-cyclone_00000196_X_minor_damage,0
malawi-cyclone_00000196_X_no_damage,0
malawi-cyclone_00000197_X_destroyed,0
malawi-cyclone_00000197_X_major_damage,0
malawi-cyclone_00000197_X_minor_damage,0
malawi-cyclone_00000197_X_no_damage,0
malawi-cyclone_00000198_X_destroyed,0
malawi-cyclone_00000198_X_major_damage,0
malawi-cyclone_00000198_X_minor_damage,0
malawi-cyclone_00000198_X_no_damage,0
malawi-cyclone_00000199_X_destroyed,0
malawi-cyclone_00000199_X_major_damage,0
malawi-cyclone_00000199_X_minor_damage,0
malawi-cyclone_00000199_X_no_damage,0
malawi-cyclone_00000200_X_destroyed,0
malawi-cyclone_00000200_X_major_damage,0
malawi-cyclone_00000200_X_minor_damage,0
malawi-cyclone_00000200_X_no_damage,0
malawi-cyclone_00000201_X_destroyed,0
malawi-cyclone_00000201_X_major_damage,0
malawi-cyclone_00000201_X_minor_damage,0
malawi-cyclone_00000201_X_no_damage,0
malawi-cyclone_00000202_X_destroyed,0
malawi-cyclone_00000202_X_major_damage,0
malawi-cyclone_00000202_X_minor_damage,0
malawi-cyclone_00000202_X_no_damage,0
malawi-cyclone_00000203_X_destroyed,0
malawi-cyclone_00000203_X_major_damage,0
malawi-cyclone_00000203_X_minor_damage,0
malawi-cyclone_00000203_X_no_damage,0
malawi-cyclone_00000204_X_destroyed,0
malawi-cyclone_00000204_X_major_damage,0
malawi-cyclone_00000204_X_minor_damage,0
malawi-cyclone_00000204_X_no_damage,0
malawi-cyclone_00000205_X_destroyed,0
malawi-cyclone_00000205_X_major_damage,0
malawi-cyclone_00000205_X_minor_damage,0
malawi-cyclone_00000205_X_no_damage,0
malawi-cyclone_00000206_X_destroyed,0
malawi-cyclone_00000206_X_major_damage,0
malawi-cyclone_00000206_X_minor_damage,0
malawi-cyclone_00000206_X_no_damage,0
malawi-cyclone_00000207_X_destroyed,0
malawi-cyclone_00000207_X_major_damage,0
malawi-cyclone_00000207_X_minor_damage,0
malawi-cyclone_00000207_X_no_damage,0
malawi-cyclone_00000208_X_destroyed,0
malawi-cyclone_00000208_X_major_damage,0
malawi-cyclone_00000208_X_minor_damage,0
malawi-cyclone_00000208_X_no_damage,0
malawi-cyclone_00000209_X_destroyed,0
malawi-cyclone_00000209_X_major_damage,0
malawi-cyclone_00000209_X_minor_damage,0
malawi-cyclone_00000209_X_no_damage,0
malawi-cyclone_00000210_X_destroyed,0
malawi-cyclone_00000210_X_major_damage,0
malawi-cyclone_00000210_X_minor_damage,0
malawi-cyclone_00000210_X_no_damage,0
malawi-cyclone_00000211_X_destroyed,0
malawi-cyclone_00000211_X_major_damage,0
malawi-cyclone_00000211_X_minor_damage,0
malawi-cyclone_00000211_X_no_damage,0
malawi-cyclone_00000212_X_destroyed,0
malawi-cyclone_00000212_X_major_damage,0
malawi-cyclone_00000212_X_minor_damage,0
malawi-cyclone_00000212_X_no_damage,0
malawi-cyclone_00000213_X_destroyed,0
malawi-cyclone_00000213_X_major_damage,0
malawi-cyclone_00000213_X_minor_damage,0
malawi-cyclone_00000213_X_no_damage,0
malawi-cyclone_00000214_X_destroyed,0
malawi-cyclone_00000214_X_major_damage,0
malawi-cyclone_00000214_X_minor_damage,0
malawi-cyclone_00000214_X_no_damage,0
malawi-cyclone_00000215_X_destroyed,0
malawi-cyclone_00000215_X_major_damage,0
malawi-cyclone_00000215_X_minor_damage,0
malawi-cyclone_00000215_X_no_damage,0
malawi-cyclone_00000216_X_destroyed,0
malawi-cyclone_00000216_X_major_damage,0
malawi-cyclone_00000216_X_minor_damage,0
malawi-cyclone_00000216_X_no_damage,0
malawi-cyclone_00000217_X_destroyed,0
malawi-cyclone_00000217_X_major_damage,0
malawi-cyclone_00000217_X_minor_damage,0
malawi-cyclone_00000217_X_no_damage,0
malawi-cyclone_00000218_X_destroyed,0
malawi-cyclone_00000218_X_major_damage,0
malawi-cyclone_00000218_X_minor_damage,0
malawi-cyclone_00000218_X_no_damage,0
malawi-cyclone_00000219_X_destroyed,0
malawi-cyclone_00000219_X_major_damage,0
malawi-cyclone_00000219_X_minor_damage,0
malawi-cyclone_00000219_X_no_damage,0
malawi-cyclone_00000220_X_destroyed,0
malawi-cyclone_00000220_X_major_damage,0
malawi-cyclone_00000220_X_minor_damage,0
malawi-cyclone_00000220_X_no_damage,0
malawi-cyclone_00000221_X_destroyed,0
malawi-cyclone_00000221_X_major_damage,0
malawi-cyclone_00000221_X_minor_damage,0
malawi-cyclone_00000221_X_no_damage,0
malawi-cyclone_00000222_X_destroyed,0
malawi-cyclone_00000222_X_major_damage,0
malawi-cyclone_00000222_X_minor_damage,0
malawi-cyclone_00000222_X_no_damage,0
malawi-cyclone_00000223_X_destroyed,0
malawi-cyclone_00000223_X_major_damage,0
malawi-cyclone_00000223_X_minor_damage,0
malawi-cyclone_00000223_X_no_damage,0
malawi-cyclone_00000224_X_destroyed,0
malawi-cyclone_00000224_X_major_damage,0
malawi-cyclone_00000224_X_minor_damage,0
malawi-cyclone_00000224_X_no_damage,0
malawi-cyclone_00000225_X_destroyed,0
malawi-cyclone_00000225_X_major_damage,0
malawi-cyclone_00000225_X_minor_damage,0
malawi-cyclone_00000225_X_no_damage,0
malawi-cyclone_00000226_X_destroyed,0
malawi-cyclone_00000226_X_major_damage,0
malawi-cyclone_00000226_X_minor_damage,0
malawi-cyclone_00000226_X_no_damage,0
malawi-cyclone_00000227_X_destroyed,0
malawi-cyclone_00000227_X_major_damage,0
malawi-cyclone_00000227_X_minor_damage,0
malawi-cyclone_00000227_X_no_damage,0
malawi-cyclone_00000228_X_destroyed,0
malawi-cyclone_00000228_X_major_damage,0
malawi-cyclone_00000228_X_minor_damage,0
malawi-cyclone_00000228_X_no_damage,0
malawi-cyclone_00000229_X_destroyed,0
malawi-cyclone_00000229_X_major_damage,0
malawi-cyclone_00000229_X_minor_damage,0
malawi-cyclone_00000229_X_no_damage,0
malawi-cyclone_00000230_X_destroyed,0
malawi-cyclone_00000230_X_major_damage,0
malawi-cyclone_00000230_X_minor_damage,0
malawi-cyclone_00000230_X_no_damage,0
malawi-cyclone_00000231_X_destroyed,0
malawi-cyclone_00000231_X_major_damage,0
malawi-cyclone_00000231_X_minor_damage,0
malawi-cyclone_00000231_X_no_damage,0
malawi-cyclone_00000232_X_destroyed,0
malawi-cyclone_00000232_X_major_damage,0
malawi-cyclone_00000232_X_minor_damage,0
malawi-cyclone_00000232_X_no_damage,0
malawi-cyclone_00000233_X_destroyed,0
malawi-cyclone_00000233_X_major_damage,0
malawi-cyclone_00000233_X_minor_damage,0
malawi-cyclone_00000233_X_no_damage,0
malawi-cyclone_00000234_X_destroyed,0
malawi-cyclone_00000234_X_major_damage,0
malawi-cyclone_00000234_X_minor_damage,0
malawi-cyclone_00000234_X_no_damage,0
malawi-cyclone_00000235_X_destroyed,0
malawi-cyclone_00000235_X_major_damage,0
malawi-cyclone_00000235_X_minor_damage,0
malawi-cyclone_00000235_X_no_damage,0
malawi-cyclone_00000236_X_destroyed,0
malawi-cyclone_00000236_X_major_damage,0
malawi-cyclone_00000236_X_minor_damage,0
malawi-cyclone_00000236_X_no_damage,0
malawi-cyclone_00000237_X_destroyed,0
malawi-cyclone_00000237_X_major_damage,0
malawi-cyclone_00000237_X_minor_damage,0
malawi-cyclone_00000237_X_no_damage,0
malawi-cyclone_00000238_X_destroyed,0
malawi-cyclone_00000238_X_major_damage,0
malawi-cyclone_00000238_X_minor_damage,0
malawi-cyclone_00000238_X_no_damage,0
malawi-cyclone_00000239_X_destroyed,0
malawi-cyclone_00000239_X_major_damage,0
malawi-cyclone_00000239_X_minor_damage,0
malawi-cyclone_00000239_X_no_damage,0
malawi-cyclone_00000240_X_destroyed,0
malawi-cyclone_00000240_X_major_damage,0
malawi-cyclone_00000240_X_minor_damage,0
malawi-cyclone_00000240_X_no_damage,0
malawi-cyclone_00000241_X_destroyed,0
malawi-cyclone_00000241_X_major_damage,0
malawi-cyclone_00000241_X_minor_damage,0
malawi-cyclone_00000241_X_no_damage,0
malawi-cyclone_00000242_X_destroyed,0
malawi-cyclone_00000242_X_major_damage,0
malawi-cyclone_00000242_X_minor_damage,0
malawi-cyclone_00000242_X_no_damage,0
malawi-cyclone_00000243_X_destroyed,0
malawi-cyclone_00000243_X_major_damage,0
malawi-cyclone_00000243_X_minor_damage,0
malawi-cyclone_00000243_X_no_damage,0
malawi-cyclone_00000244_X_destroyed,0
malawi-cyclone_00000244_X_major_damage,0
malawi-cyclone_00000244_X_minor_damage,0
malawi-cyclone_00000244_X_no_damage,0
malawi-cyclone_00000245_X_destroyed,0
malawi-cyclone_00000245_X_major_damage,0
malawi-cyclone_00000245_X_minor_damage,0
malawi-cyclone_00000245_X_no_damage,0
malawi-cyclone_00000246_X_destroyed,0
malawi-cyclone_00000246_X_major_damage,0
malawi-cyclone_00000246_X_minor_damage,0
malawi-cyclone_00000246_X_no_damage,0
malawi-cyclone_00000247_X_destroyed,0
malawi-cyclone_00000247_X_major_damage,0
malawi-cyclone_00000247_X_minor_damage,0
malawi-cyclone_00000247_X_no_damage,0
malawi-cyclone_00000248_X_destroyed,0
malawi-cyclone_00000248_X_major_damage,0
malawi-cyclone_00000248_X_minor_damage,0
malawi-cyclone_00000248_X_no_damage,0
malawi-cyclone_00000249_X_destroyed,0
malawi-cyclone_00000249_X_major_damage,0
malawi-cyclone_00000249_X_minor_damage,0
malawi-cyclone_00000249_X_no_damage,0
malawi-cyclone_00000250_X_destroyed,0
malawi-cyclone_00000250_X_major_damage,0
malawi-cyclone_00000250_X_minor_damage,0
malawi-cyclone_00000250_X_no_damage,0
malawi-cyclone_00000251_X_destroyed,0
malawi-cyclone_00000251_X_major_damage,0
malawi-cyclone_00000251_X_minor_damage,0
malawi-cyclone_00000251_X_no_damage,0
malawi-cyclone_00000252_X_destroyed,0
malawi-cyclone_00000252_X_major_damage,0
malawi-cyclone_00000252_X_minor_damage,0
malawi-cyclone_00000252_X_no_damage,0
malawi-cyclone_00000253_X_destroyed,0
malawi-cyclone_00000253_X_major_damage,0
malawi-cyclone_00000253_X_minor_damage,0
malawi-cyclone_00000253_X_no_damage,0
malawi-cyclone_00000254_X_destroyed,0
malawi-cyclone_00000254_X_major_damage,0
malawi-cyclone_00000254_X_minor_damage,0
malawi-cyclone_00000254_X_no_damage,0
malawi-cyclone_00000255_X_destroyed,0
malawi-cyclone_00000255_X_major_damage,0
malawi-cyclone_00000255_X_minor_damage,0
malawi-cyclone_00000255_X_no_damage,0
malawi-cyclone_00000256_X_destroyed,0
malawi-cyclone_00000256_X_major_damage,0
malawi-cyclone_00000256_X_minor_damage,0
malawi-cyclone_00000256_X_no_damage,0
malawi-cyclone_00000257_X_destroyed,0
malawi-cyclone_00000257_X_major_damage,0
malawi-cyclone_00000257_X_minor_damage,0
malawi-cyclone_00000257_X_no_damage,0
malawi-cyclone_00000258_X_destroyed,0
malawi-cyclone_00000258_X_major_damage,0
malawi-cyclone_00000258_X_minor_damage,0
malawi-cyclone_00000258_X_no_damage,0
malawi-cyclone_00000259_X_destroyed,0
malawi-cyclone_00000259_X_major_damage,0
malawi-cyclone_00000259_X_minor_damage,0
malawi-cyclone_00000259_X_no_damage,0
malawi-cyclone_00000260_X_destroyed,0
malawi-cyclone_00000260_X_major_damage,0
malawi-cyclone_00000260_X_minor_damage,0
malawi-cyclone_00000260_X_no_damage,0
malawi-cyclone_00000261_X_destroyed,0
malawi-cyclone_00000261_X_major_damage,0
malawi-cyclone_00000261_X_minor_damage,0
malawi-cyclone_00000261_X_no_damage,0
malawi-cyclone_00000262_X_destroyed,0
malawi-cyclone_00000262_X_major_damage,0
malawi-cyclone_00000262_X_minor_damage,0
malawi-cyclone_00000262_X_no_damage,0
malawi-cyclone_00000263_X_destroyed,0
malawi-cyclone_00000263_X_major_damage,0
malawi-cyclone_00000263_X_minor_damage,0
malawi-cyclone_00000263_X_no_damage,0
malawi-cyclone_00000264_X_destroyed,0
malawi-cyclone_00000264_X_major_damage,0
malawi-cyclone_00000264_X_minor_damage,0
malawi-cyclone_00000264_X_no_damage,0
malawi-cyclone_00000265_X_destroyed,0
malawi-cyclone_00000265_X_major_damage,0
malawi-cyclone_00000265_X_minor_damage,0
malawi-cyclone_00000265_X_no_damage,0
malawi-cyclone_00000266_X_destroyed,0
malawi-cyclone_00000266_X_major_damage,0
malawi-cyclone_00000266_X_minor_damage,0
malawi-cyclone_00000266_X_no_damage,0
malawi-cyclone_00000267_X_destroyed,0
malawi-cyclone_00000267_X_major_damage,0
malawi-cyclone_00000267_X_minor_damage,0
malawi-cyclone_00000267_X_no_damage,0
malawi-cyclone_00000268_X_destroyed,0
malawi-cyclone_00000268_X_major_damage,0
malawi-cyclone_00000268_X_minor_damage,0
malawi-cyclone_00000268_X_no_damage,0
malawi-cyclone_00000269_X_destroyed,0
malawi-cyclone_00000269_X_major_damage,0
malawi-cyclone_00000269_X_minor_damage,0
malawi-cyclone_00000269_X_no_damage,0
malawi-cyclone_00000270_X_destroyed,0
malawi-cyclone_00000270_X_major_damage,0
malawi-cyclone_00000270_X_minor_damage,0
malawi-cyclone_00000270_X_no_damage,0
malawi-cyclone_00000271_X_destroyed,0
malawi-cyclone_00000271_X_major_damage,0
malawi-cyclone_00000271_X_minor_damage,0
malawi-cyclone_00000271_X_no_damage,0
malawi-cyclone_00000272_X_destroyed,0
malawi-cyclone_00000272_X_major_damage,0
malawi-cyclone_00000272_X_minor_damage,0
malawi-cyclone_00000272_X_no_damage,0
malawi-cyclone_00000273_X_destroyed,0
malawi-cyclone_00000273_X_major_damage,0
malawi-cyclone_00000273_X_minor_damage,0
malawi-cyclone_00000273_X_no_damage,0
malawi-cyclone_00000274_X_destroyed,0
malawi-cyclone_00000274_X_major_damage,0
malawi-cyclone_00000274_X_minor_damage,0
malawi-cyclone_00000274_X_no_damage,0
malawi-cyclone_00000275_X_destroyed,0
malawi-cyclone_00000275_X_major_damage,0
malawi-cyclone_00000275_X_minor_damage,0
malawi-cyclone_00000275_X_no_damage,0
malawi-cyclone_00000276_X_destroyed,0
malawi-cyclone_00000276_X_major_damage,0
malawi-cyclone_00000276_X_minor_damage,0
malawi-cyclone_00000276_X_no_damage,0
malawi-cyclone_00000277_X_destroyed,0
malawi-cyclone_00000277_X_major_damage,0
malawi-cyclone_00000277_X_minor_damage,0
malawi-cyclone_00000277_X_no_damage,0
malawi-cyclone_00000278_X_destroyed,0
malawi-cyclone_00000278_X_major_damage,0
malawi-cyclone_00000278_X_minor_damage,0
malawi-cyclone_00000278_X_no_damage,0
malawi-cyclone_00000279_X_destroyed,0
malawi-cyclone_00000279_X_major_damage,0
malawi-cyclone_00000279_X_minor_damage,0
malawi-cyclone_00000279_X_no_damage,0
malawi-cyclone_00000280_X_destroyed,0
malawi-cyclone_00000280_X_major_damage,0
malawi-cyclone_00000280_X_minor_damage,0
malawi-cyclone_00000280_X_no_damage,0
malawi-cyclone_00000281_X_destroyed,0
malawi-cyclone_00000281_X_major_damage,0
malawi-cyclone_00000281_X_minor_damage,0
malawi-cyclone_00000281_X_no_damage,0
malawi-cyclone_00000282_X_destroyed,0
malawi-cyclone_00000282_X_major_damage,0
malawi-cyclone_00000282_X_minor_damage,0
malawi-cyclone_00000282_X_no_damage,0
malawi-cyclone_00000283_X_destroyed,0
malawi-cyclone_00000283_X_major_damage,0
malawi-cyclone_00000283_X_minor_damage,0
malawi-cyclone_00000283_X_no_damage,0
malawi-cyclone_00000284_X_destroyed,0
malawi-cyclone_00000284_X_major_damage,0
malawi-cyclone_00000284_X_minor_damage,0
malawi-cyclone_00000284_X_no_damage,0
malawi-cyclone_00000285_X_destroyed,0
malawi-cyclone_00000285_X_major_damage,0
malawi-cyclone_00000285_X_minor_damage,0
malawi-cyclone_00000285_X_no_damage,0
malawi-cyclone_00000286_X_destroyed,0
malawi-cyclone_00000286_X_major_damage,0
malawi-cyclone_00000286_X_minor_damage,0
malawi-cyclone_00000286_X_no_damage,0
malawi-cyclone_00000287_X_destroyed,0
malawi-cyclone_00000287_X_major_damage,0
malawi-cyclone_00000287_X_minor_damage,0
malawi-cyclone_00000287_X_no_damage,0
malawi-cyclone_00000288_X_destroyed,0
malawi-cyclone_00000288_X_major_damage,0
malawi-cyclone_00000288_X_minor_damage,0
malawi-cyclone_00000288_X_no_damage,0
malawi-cyclone_00000289_X_destroyed,0
malawi-cyclone_00000289_X_major_damage,0
malawi-cyclone_00000289_X_minor_damage,0
malawi-cyclone_00000289_X_no_damage,0
malawi-cyclone_00000290_X_destroyed,0
malawi-cyclone_00000290_X_major_damage,0
malawi-cyclone_00000290_X_minor_damage,0
malawi-cyclone_00000290_X_no_damage,0
malawi-cyclone_00000291_X_destroyed,0
malawi-cyclone_00000291_X_major_damage,0
malawi-cyclone_00000291_X_minor_damage,0
malawi-cyclone_00000291_X_no_damage,0
malawi-cyclone_00000292_X_destroyed,0
malawi-cyclone_00000292_X_major_damage,0
malawi-cyclone_00000292_X_minor_damage,0
malawi-cyclone_00000292_X_no_damage,0
malawi-cyclone_00000293_X_destroyed,0
malawi-cyclone_00000293_X_major_damage,0
malawi-cyclone_00000293_X_minor_damage,0
malawi-cyclone_00000293_X_no_damage,0
malawi-cyclone_00000294_X_destroyed,0
malawi-cyclone_00000294_X_major_damage,0
malawi-cyclone_00000294_X_minor_damage,0
malawi-cyclone_00000294_X_no_damage,0
malawi-cyclone_00000295_X_destroyed,0
malawi-cyclone_00000295_X_major_damage,0
malawi-cyclone_00000295_X_minor_damage,0
malawi-cyclone_00000295_X_no_damage,0
malawi-cyclone_00000296_X_destroyed,0
malawi-cyclone_00000296_X_major_damage,0
malawi-cyclone_00000296_X_minor_damage,0
malawi-cyclone_00000296_X_no_damage,0
malawi-cyclone_00000297_X_destroyed,0
malawi-cyclone_00000297_X_major_damage,0
malawi-cyclone_00000297_X_minor_damage,0
malawi-cyclone_00000297_X_no_damage,0
malawi-cyclone_00000298_X_destroyed,0
malawi-cyclone_00000298_X_major_damage,0
malawi-cyclone_00000298_X_minor_damage,0
malawi-cyclone_00000298_X_no_damage,0
malawi-cyclone_00000299_X_destroyed,0
malawi-cyclone_00000299_X_major_damage,0
malawi-cyclone_00000299_X_minor_damage,0
malawi-cyclone_00000299_X_no_damage,0
malawi-cyclone_00000300_X_destroyed,0
malawi-cyclone_00000300_X_major_damage,0
malawi-cyclone_00000300_X_minor_damage,0
malawi-cyclone_00000300_X_no_damage,0
malawi-cyclone_00000301_X_destroyed,0
malawi-cyclone_00000301_X_major_damage,0
malawi-cyclone_00000301_X_minor_damage,0
malawi-cyclone_00000301_X_no_damage,0
malawi-cyclone_00000302_X_destroyed,0
malawi-cyclone_00000302_X_major_damage,0
malawi-cyclone_00000302_X_minor_damage,0
malawi-cyclone_00000302_X_no_damage,0
malawi-cyclone_00000303_X_destroyed,0
malawi-cyclone_00000303_X_major_damage,0
malawi-cyclone_00000303_X_minor_damage,0
malawi-cyclone_00000303_X_no_damage,0
malawi-cyclone_00000304_X_destroyed,0
malawi-cyclone_00000304_X_major_damage,0
malawi-cyclone_00000304_X_minor_damage,0
malawi-cyclone_00000304_X_no_damage,0
malawi-cyclone_00000305_X_destroyed,0
malawi-cyclone_00000305_X_major_damage,0
malawi-cyclone_00000305_X_minor_damage,0
malawi-cyclone_00000305_X_no_damage,0
malawi-cyclone_00000306_X_destroyed,0
malawi-cyclone_00000306_X_major_damage,0
malawi-cyclone_00000306_X_minor_damage,0
malawi-cyclone_00000306_X_no_damage,0
malawi-cyclone_00000307_X_destroyed,0
malawi-cyclone_00000307_X_major_damage,0
malawi-cyclone_00000307_X_minor_damage,0
malawi-cyclone_00000307_X_no_damage,0
malawi-cyclone_00000308_X_destroyed,0
malawi-cyclone_00000308_X_major_damage,0
malawi-cyclone_00000308_X_minor_damage,0
malawi-cyclone_00000308_X_no_damage,0
malawi-cyclone_00000309_X_destroyed,0
malawi-cyclone_00000309_X_major_damage,0
malawi-cyclone_00000309_X_minor_damage,0
malawi-cyclone_00000309_X_no_damage,0
malawi-cyclone_00000310_X_destroyed,0
malawi-cyclone_00000310_X_major_damage,0
malawi-cyclone_00000310_X_minor_damage,0
malawi-cyclone_00000310_X_no_damage,0
malawi-cyclone_00000311_X_destroyed,0
malawi-cyclone_00000311_X_major_damage,0
malawi-cyclone_00000311_X_minor_damage,0
malawi-cyclone_00000311_X_no_damage,0
malawi-cyclone_00000312_X_destroyed,0
malawi-cyclone_00000312_X_major_damage,0
malawi-cyclone_00000312_X_minor_damage,0
malawi-cyclone_00000312_X_no_damage,0
malawi-cyclone_00000313_X_destroyed,0
malawi-cyclone_00000313_X_major_damage,0
malawi-cyclone_00000313_X_minor_damage,0
malawi-cyclone_00000313_X_no_damage,0
malawi-cyclone_00000314_X_destroyed,0
